Run, Time, Lon, Lat, Alt, Azimuth, Gamma, Vmag, Alpha, Roll
0,        23.57500,        -2.97512,        -2.92372,      9856.33580,        47.84874,       -60.14187,       458.85978,        -4.01270,       -50.12451 
0,        23.58500,        -2.97510,        -2.92370,      9852.40112,        47.87787,       -60.17627,       458.86155,        -4.00990,       -50.12459 
0,        23.59500,        -2.97509,        -2.92369,      9848.46556,        47.90702,       -60.21066,       458.86331,        -4.00709,       -50.12467 
0,        23.60500,        -2.97507,        -2.92367,      9844.52911,        47.93618,       -60.24505,       458.86506,        -4.00429,       -50.12475 
0,        23.61500,        -2.97506,        -2.92366,      9840.59177,        47.96536,       -60.27944,       458.86680,        -4.00149,       -50.12484 
0,        23.62500,        -2.97504,        -2.92365,      9836.65355,        47.99455,       -60.31383,       458.86854,        -3.99869,       -50.12492 
0,        23.63500,        -2.97503,        -2.92363,      9832.71444,        48.02375,       -60.34821,       458.87026,        -3.99590,       -50.12500 
0,        23.64500,        -2.97501,        -2.92362,      9828.77444,        48.05296,       -60.38260,       458.87197,        -3.99310,       -50.12509 
0,        23.65500,        -2.97499,        -2.92360,      9824.83356,        48.08219,       -60.41698,       458.87368,        -3.99030,       -50.12517 
0,        23.66500,        -2.97498,        -2.92359,      9820.89180,        48.11143,       -60.45137,       458.87537,        -3.98750,       -50.12525 
0,        23.67500,        -2.97496,        -2.92357,      9816.94915,        48.14069,       -60.48575,       458.87706,        -3.98471,       -50.12533 
0,        23.68500,        -2.97495,        -2.92356,      9813.00562,        48.16996,       -60.52013,       458.87874,        -3.98191,       -50.12542 
0,        23.69500,        -2.97493,        -2.92355,      9809.06121,        48.19924,       -60.55450,       458.88040,        -3.97912,       -50.12550 
0,        23.70500,        -2.97492,        -2.92353,      9805.11592,        48.22853,       -60.58888,       458.88206,        -3.97632,       -50.12558 
0,        23.71500,        -2.97490,        -2.92352,      9801.16976,        48.25784,       -60.62326,       458.88371,        -3.97352,       -50.12567 
0,        23.72500,        -2.97488,        -2.92350,      9797.22271,        48.28717,       -60.65763,       458.88535,        -3.97073,       -50.12575 
0,        23.73500,        -2.97487,        -2.92349,      9793.27478,        48.31650,       -60.69200,       458.88698,        -3.96793,       -50.12583 
0,        23.74500,        -2.97485,        -2.92348,      9789.32598,        48.34585,       -60.72637,       458.88859,        -3.96514,       -50.12591 
0,        23.75500,        -2.97484,        -2.92346,      9785.37631,        48.37522,       -60.76074,       458.89020,        -3.96234,       -50.12600 
0,        23.76500,        -2.97482,        -2.92345,      9781.42576,        48.40460,       -60.79510,       458.89180,        -3.95955,       -50.12608 
0,        23.77500,        -2.97480,        -2.92343,      9777.47433,        48.43399,       -60.82947,       458.89339,        -3.95676,       -50.12616 
0,        23.78500,        -2.97479,        -2.92342,      9773.52203,        48.46339,       -60.86383,       458.89497,        -3.95396,       -50.12624 
0,        23.79500,        -2.97477,        -2.92341,      9769.56886,        48.49281,       -60.89819,       458.89654,        -3.95117,       -50.12633 
0,        23.80500,        -2.97476,        -2.92339,      9765.61482,        48.52224,       -60.93254,       458.89810,        -3.94838,       -50.12641 
0,        23.81500,        -2.97474,        -2.92338,      9761.65990,        48.55168,       -60.96690,       458.89965,        -3.94559,       -50.12649 
0,        23.82500,        -2.97473,        -2.92336,      9757.70412,        48.58114,       -61.00125,       458.90119,        -3.94280,       -50.12657 
0,        23.83500,        -2.97471,        -2.92335,      9753.74747,        48.61062,       -61.03560,       458.90272,        -3.94001,       -50.12666 
0,        23.84500,        -2.97469,        -2.92334,      9749.78995,        48.64010,       -61.06995,       458.90424,        -3.93722,       -50.12674 
0,        23.85500,        -2.97468,        -2.92332,      9745.83156,        48.66960,       -61.10430,       458.90575,        -3.93443,       -50.12682 
0,        23.86500,        -2.97466,        -2.92331,      9741.87231,        48.69911,       -61.13864,       458.90725,        -3.93164,       -50.12691 
0,        23.87500,        -2.97465,        -2.92329,      9737.91219,        48.72864,       -61.17299,       458.90873,        -3.92885,       -50.12699 
0,        23.88500,        -2.97463,        -2.92328,      9733.95120,        48.75818,       -61.20733,       458.91021,        -3.92606,       -50.12707 
0,        23.89500,        -2.97462,        -2.92327,      9729.98935,        48.78773,       -61.24166,       458.91168,        -3.92328,       -50.12716 
0,        23.90500,        -2.97460,        -2.92325,      9726.02664,        48.81730,       -61.27600,       458.91314,        -3.92049,       -50.12724 
0,        23.91500,        -2.97458,        -2.92324,      9722.06307,        48.84688,       -61.31033,       458.91459,        -3.91771,       -50.12732 
0,        23.92500,        -2.97457,        -2.92322,      9718.09863,        48.87648,       -61.34466,       458.91602,        -3.91493,       -50.12741 
0,        23.93500,        -2.97455,        -2.92321,      9714.13333,        48.90609,       -61.37899,       458.91745,        -3.91214,       -50.12749 
0,        23.94500,        -2.97454,        -2.92320,      9710.16718,        48.93571,       -61.41332,       458.91887,        -3.90936,       -50.12758 
0,        23.95500,        -2.97452,        -2.92318,      9706.20016,        48.96535,       -61.44764,       458.92027,        -3.90658,       -50.12766 
0,        23.96500,        -2.97451,        -2.92317,      9702.23229,        48.99500,       -61.48196,       458.92167,        -3.90380,       -50.12774 
0,        23.97500,        -2.97449,        -2.92316,      9698.26356,        49.02466,       -61.51628,       458.92305,        -3.90102,       -50.12783 
0,        23.98500,        -2.97447,        -2.92314,      9694.29397,        49.05434,       -61.55059,       458.92443,        -3.89824,       -50.12791 
0,        23.99500,        -2.97446,        -2.92313,      9690.32353,        49.08403,       -61.58491,       458.92579,        -3.89546,       -50.12800 
0,        24.00500,        -2.97444,        -2.92311,      9686.35223,        49.11374,       -61.61922,       458.92714,        -3.89269,       -50.12808 
0,        24.01500,        -2.97443,        -2.92310,      9682.38008,        49.14346,       -61.65352,       458.92848,        -3.88991,       -50.12817 
0,        24.02500,        -2.97441,        -2.92309,      9678.40708,        49.17319,       -61.68783,       458.92982,        -3.88713,       -50.12825 
0,        24.03500,        -2.97440,        -2.92307,      9674.43322,        49.20293,       -61.72213,       458.93114,        -3.88436,       -50.12834 
0,        24.04500,        -2.97438,        -2.92306,      9670.45852,        49.23270,       -61.75643,       458.93245,        -3.88159,       -50.12842 
0,        24.05500,        -2.97436,        -2.92305,      9666.48296,        49.26247,       -61.79072,       458.93374,        -3.87882,       -50.12851 
0,        24.06500,        -2.97435,        -2.92303,      9662.50655,        49.29226,       -61.82502,       458.93503,        -3.87604,       -50.12859 
0,        24.07500,        -2.97433,        -2.92302,      9658.52929,        49.32206,       -61.85931,       458.93631,        -3.87327,       -50.12868 
0,        24.08500,        -2.97432,        -2.92301,      9654.55119,        49.35188,       -61.89359,       458.93757,        -3.87050,       -50.12876 
0,        24.09500,        -2.97430,        -2.92299,      9650.57224,        49.38171,       -61.92788,       458.93883,        -3.86774,       -50.12885 
0,        24.10500,        -2.97429,        -2.92298,      9646.59244,        49.41155,       -61.96216,       458.94007,        -3.86497,       -50.12893 
0,        24.11500,        -2.97427,        -2.92297,      9642.61180,        49.44141,       -61.99644,       458.94130,        -3.86220,       -50.12902 
0,        24.12500,        -2.97425,        -2.92295,      9638.63031,        49.47128,       -62.03071,       458.94253,        -3.85944,       -50.12910 
0,        24.13500,        -2.97424,        -2.92294,      9634.64798,        49.50117,       -62.06499,       458.94374,        -3.85667,       -50.12919 
0,        24.14500,        -2.97422,        -2.92292,      9630.66481,        49.53107,       -62.09925,       458.94493,        -3.85391,       -50.12928 
0,        24.15500,        -2.97421,        -2.92291,      9626.68080,        49.56098,       -62.13352,       458.94612,        -3.85115,       -50.12936 
0,        24.16500,        -2.97419,        -2.92290,      9622.69594,        49.59091,       -62.16778,       458.94730,        -3.84839,       -50.12945 
0,        24.17500,        -2.97418,        -2.92288,      9618.71024,        49.62085,       -62.20204,       458.94846,        -3.84563,       -50.12954 
0,        24.18500,        -2.97416,        -2.92287,      9614.72371,        49.65081,       -62.23630,       458.94962,        -3.84287,       -50.12962 
0,        24.19500,        -2.97414,        -2.92286,      9610.73633,        49.68078,       -62.27055,       458.95076,        -3.84011,       -50.12971 
0,        24.20500,        -2.97413,        -2.92284,      9606.74812,        49.71076,       -62.30480,       458.95189,        -3.83735,       -50.12980 
0,        24.21500,        -2.97411,        -2.92283,      9602.75907,        49.74076,       -62.33905,       458.95301,        -3.83460,       -50.12988 
0,        24.22500,        -2.97410,        -2.92282,      9598.76919,        49.77077,       -62.37329,       458.95411,        -3.83184,       -50.12997 
0,        24.23500,        -2.97408,        -2.92280,      9594.77847,        49.80080,       -62.40753,       458.95521,        -3.82909,       -50.13006 
0,        24.24500,        -2.97407,        -2.92279,      9590.78691,        49.83084,       -62.44177,       458.95629,        -3.82634,       -50.13014 
